"UKPRN","HE.provider","date","Open.ended.Permanent","Fixed.term","Total.academic.staff","Total","Total.European.Union","Total_nonuk","ratio_permanent","ratio_casual","prop_permanent","prop_casual","staffstudent_ratio","prop_non_uk","prop_eu","latest_prop_casual_2022"
10003958,"Liverpool School of Tropical Medicine","2021-2022",115,135,250,270,25,90,0.851851851851852,1.17391304347826,46,54,2.34782608695652,33,9,54
10007162,"University of the Arts, London","2021-2022",1390,2280,3670,22455,2340,12060,0.609649122807018,1.64028776978417,37.874659400545,62.125340599455,16.1546762589928,54,10,62.125340599455
10007769,"London Business School","2021-2022",105,5,110,2390,335,1875,21,0.0476190476190476,95.4545454545455,4.54545454545455,22.7619047619048,78,14,4.54545454545455
10007797,"University of London (Institutes and activities)","2021-2022",55,20,75,4290,85,505,2.75,0.363636363636364,73.3333333333333,26.6666666666667,78,12,2,26.6666666666667
10004036,"London Film School Limited","2021-2022",35,5,40,340,50,295,7,0.142857142857143,87.5,12.5,9.71428571428571,87,15,12.5
10004048,"London Metropolitan University","2021-2022",445,20,470,13435,585,1575,22.25,0.0449438202247191,94.6808510638298,4.25531914893617,30.1910112359551,12,4,4.25531914893617
10004078,"London South Bank University","2021-2022",650,545,1195,19185,545,3025,1.19266055045872,0.838461538461538,54.3933054393305,45.6066945606695,29.5153846153846,16,3,45.6066945606695
10004063,"London School of Economics and Political Science","2021-2022",750,1080,1830,12975,1970,8520,0.694444444444444,1.44,40.9836065573771,59.0163934426229,17.3,66,15,59.0163934426229
10007771,"London School of Hygiene and Tropical Medicine","2021-2022",300,785,1090,1125,80,585,0.382165605095541,2.61666666666667,27.5229357798165,72.0183486238532,3.75,52,7,72.0183486238532
10022285,"London School of Management Education","2021-2022",5,5,15,725,NA,NA,1,1,33.3333333333333,33.3333333333333,145,NA,NA,33.3333333333333
10004075,"London School of Theology","2021-2022",25,0,25,445,15,80,Inf,0,100,0,17.8,18,3,0
10062810,"The London School of Architecture","2021-2022",5,0,5,115,5,5,Inf,0,100,0,23,4,4,0
10008289,"The London Institute of Banking & Finance","2021-2022",10,20,30,295,10,15,0.5,2,33.3333333333333,66.6666666666667,29.5,5,3,66.6666666666667
10067623,"The London Interdisciplinary School Ltd","2021-2022",10,0,10,65,0,0,Inf,0,100,0,6.5,0,0,0
10004113,"Loughborough University","2021-2022",1140,450,1590,18760,730,3805,2.53333333333333,0.394736842105263,71.6981132075472,28.3018867924528,16.4561403508772,20,4,28.3018867924528
10009612,"Luther King House Educational Trust","2021-2022",5,0,5,85,0,5,Inf,0,100,0,17,6,0,0
10004180,"The Manchester Metropolitan University","2021-2022",1645,675,2320,36980,575,2890,2.43703703703704,0.410334346504559,70.9051724137931,29.0948275862069,22.4802431610942,8,2,29.0948275862069
10007798,"The University of Manchester","2021-2022",3010,2270,5280,46410,2450,18170,1.32599118942731,0.754152823920266,57.0075757575758,42.9924242424242,15.4186046511628,39,5,42.9924242424242
10023453,"Matrix College of Counselling and Psychotherapy Ltd","2021-2022",0,0,0,130,NA,NA,NA,NA,NA,NA,Inf,NA,NA,NA
10030776,"St Mellitus College","2021-2022",35,0,35,465,0,0,Inf,0,100,0,13.2857142857143,0,0,0
10004320,"The Metanoia Institute","2021-2022",40,55,95,455,5,10,0.727272727272727,1.375,42.1052631578947,57.8947368421053,11.375,2,1,57.8947368421053
10004351,"Middlesex University","2021-2022",845,90,935,19225,1300,4600,9.38888888888889,0.106508875739645,90.3743315508021,9.62566844919786,22.7514792899408,24,7,9.62566844919786
10023777,"Mont Rose College of Management and Sciences","2021-2022",40,0,40,745,NA,NA,Inf,0,100,0,18.625,NA,NA,0
10023454,"Moorlands College","2021-2022",10,15,25,200,5,15,0.666666666666667,1.5,40,60,20,8,2,60
10004538,"Nazarene Theological College","2021-2022",20,0,20,150,0,10,Inf,0,100,0,7.5,7,0,0
10030129,"Nelson College London Ltd","2021-2022",5,5,10,1630,NA,NA,1,1,50,50,326,NA,NA,50
10007799,"Newcastle University","2021-2022",2060,970,3030,27280,1080,6215,2.12371134020619,0.470873786407767,67.986798679868,32.013201320132,13.2427184466019,23,4,32.013201320132
10048199,"New College of the Humanities","2021-2022",55,35,90,470,95,130,1.57142857142857,0.636363636363636,61.1111111111111,38.8888888888889,8.54545454545454,28,20,38.8888888888889
10007832,"Newman University","2021-2022",125,15,140,2760,15,15,8.33333333333333,0.12,89.2857142857143,10.7142857142857,22.08,1,1,10.7142857142857
10067406,"New Model Institute for Technology and Engineering (NMITE)","2021-2022",15,0,15,35,NA,NA,Inf,0,100,0,2.33333333333333,NA,NA,0
10007138,"The University of Northampton","2021-2022",595,270,860,16100,255,4465,2.2037037037037,0.453781512605042,69.1860465116279,31.3953488372093,27.0588235294118,28,2,31.3953488372093
10001282,"University of Northumbria at Newcastle","2021-2022",1495,230,1720,32570,1080,8010,6.5,0.153846153846154,86.9186046511628,13.3720930232558,21.7859531772575,25,3,13.3720930232558
10004775,"Norwich University of the Arts","2021-2022",210,25,240,2760,65,185,8.4,0.119047619047619,87.5,10.4166666666667,13.1428571428571,7,2,10.4166666666667
10007154,"University of Nottingham","2021-2022",2485,1055,3540,37260,980,8285,2.35545023696682,0.424547283702213,70.1977401129944,29.8022598870057,14.9939637826962,22,3,29.8022598870057
10004797,"The Nottingham Trent University","2021-2022",2400,210,2610,41465,1130,6595,11.4285714285714,0.0875,91.9540229885057,8.04597701149425,17.2770833333333,16,3,8.04597701149425
10007773,"The Open University","2021-2022",1125,4670,5800,151840,225,430,0.240899357601713,4.15111111111111,19.3965517241379,80.5172413793103,134.968888888889,0,0,80.5172413793103
10004930,"Oxford Brookes University","2021-2022",1390,180,1570,17470,860,3310,7.72222222222222,0.129496402877698,88.5350318471338,11.4649681528662,12.568345323741,19,5,11.4649681528662
10007774,"The University of Oxford","2021-2022",2350,4600,6945,27290,2415,9265,0.510869565217391,1.95744680851064,33.8372930165587,66.2347012239021,11.6127659574468,34,9,66.2347012239021
10042570,"Pearson College","2021-2022",35,0,40,940,40,50,Inf,0,87.5,0,26.8571428571429,5,4,0
10005127,"Arts University Plymouth","2021-2022",105,15,120,1060,20,35,7,0.142857142857143,87.5,12.5,10.0952380952381,3,2,12.5
10007801,"University of Plymouth","2021-2022",1065,570,1635,19095,495,2355,1.86842105263158,0.535211267605634,65.1376146788991,34.8623853211009,17.9295774647887,12,3,34.8623853211009
10019178,"Point Blank Music School","2021-2022",85,0,85,775,85,190,Inf,0,100,0,9.11764705882353,25,11,0
10007155,"The University of Portsmouth","2021-2022",1185,605,1785,26500,1025,6785,1.95867768595041,0.510548523206751,66.3865546218487,33.8935574229692,22.3628691983122,26,4,33.8935574229692
10005337,"Queen Margaret University, Edinburgh","2021-2022",220,85,300,6250,785,1185,2.58823529411765,0.386363636363636,73.3333333333333,28.3333333333333,28.4090909090909,19,13,28.3333333333333
10007775,"Queen Mary University of London","2021-2022",1395,1910,3300,26045,1740,8935,0.730366492146597,1.36917562724014,42.2727272727273,57.8787878787879,18.6702508960573,34,7,57.8787878787879
10009292,"Royal Academy of Dramatic Art","2021-2022",70,5,75,195,15,40,14,0.0714285714285714,93.3333333333333,6.66666666666667,2.78571428571429,21,8,6.66666666666667
10005389,"Ravensbourne University London","2021-2022",85,135,225,2585,160,315,0.62962962962963,1.58823529411765,37.7777777777778,60,30.4117647058824,12,6,60
10007802,"The University of Reading","2021-2022",1030,660,1690,19390,920,3925,1.56060606060606,0.640776699029126,60.9467455621302,39.0532544378698,18.8252427184466,20,5,39.0532544378698
10008455,"Regent College","2021-2022",130,5,135,3160,0,60,26,0.0384615384615385,96.2962962962963,3.7037037037037,24.3076923076923,2,0,3.7037037037037
10005500,"Robert Gordon University","2021-2022",525,115,640,14970,860,3470,4.56521739130435,0.219047619047619,82.03125,17.96875,28.5142857142857,23,6,17.96875
10007776,"Roehampton University","2021-2022",470,30,500,12335,385,3685,15.6666666666667,0.0638297872340425,94,6,26.2446808510638,30,3,6
10005523,"Rose Bruford College of Theatre and Performance","2021-2022",40,65,105,1105,55,180,0.615384615384615,1.625,38.0952380952381,61.9047619047619,27.625,16,5,61.9047619047619
10007835,"Royal Academy of Music","2021-2022",275,30,300,790,130,380,9.16666666666667,0.109090909090909,91.6666666666667,10,2.87272727272727,48,16,10
10005545,"Royal Agricultural University","2021-2022",55,10,65,1240,40,185,5.5,0.181818181818182,84.6153846153846,15.3846153846154,22.5454545454545,15,3,15.3846153846154
10007777,"Royal College of Art","2021-2022",165,25,190,2575,235,1880,6.6,0.151515151515152,86.8421052631579,13.1578947368421,15.6060606060606,73,9,13.1578947368421
10007778,"Royal College of Music","2021-2022",260,25,285,995,200,540,10.4,0.0961538461538462,91.2280701754386,8.7719298245614,3.82692307692308,54,20,8.7719298245614
10005561,"Royal Conservatoire of Scotland","2021-2022",300,35,335,1245,140,385,8.57142857142857,0.116666666666667,89.5522388059701,10.4477611940298,4.15,31,11,10.4477611940298
10007816,"The Royal Central School of Speech and Drama","2021-2022",65,20,85,1085,75,290,3.25,0.307692307692308,76.4705882352941,23.5294117647059,16.6923076923077,27,7,23.5294117647059
10005553,"Royal Holloway and Bedford New College","2021-2022",695,465,1165,12480,645,2610,1.49462365591398,0.669064748201439,59.656652360515,39.9141630901288,17.9568345323741,21,5,39.9141630901288
10007837,"Royal Northern College of Music","2021-2022",300,10,310,870,70,275,30,0.0333333333333333,96.7741935483871,3.2258064516129,2.9,32,8,3.2258064516129
10007779,"The Royal Veterinary College","2021-2022",215,85,300,2590,90,755,2.52941176470588,0.395348837209302,71.6666666666667,28.3333333333333,12.046511627907,29,3,28.3333333333333
10007803,"The University of St. Andrews","2021-2022",835,520,1355,11820,985,5425,1.60576923076923,0.622754491017964,61.6236162361624,38.3763837638376,14.1556886227545,46,8,38.3763837638376
10007839,"SAE Education Limited","2021-2022",50,5,50,745,30,90,10,0.1,100,10,14.9,12,4,10
10007782,"St George's, University of London","2021-2022",325,155,480,4825,65,285,2.09677419354839,0.476923076923077,67.7083333333333,32.2916666666667,14.8461538461538,6,1,32.2916666666667
10008026,"St Mary's University College","2021-2022",35,25,60,1040,40,40,1.4,0.714285714285714,58.3333333333333,41.6666666666667,29.7142857142857,4,4,41.6666666666667
10007843,"St Mary's University, Twickenham","2021-2022",285,165,450,5895,295,945,1.72727272727273,0.578947368421053,63.3333333333333,36.6666666666667,20.6842105263158,16,5,36.6666666666667
10007156,"The University of Salford","2021-2022",940,125,1065,25415,395,4325,7.52,0.132978723404255,88.2629107981221,11.7370892018779,27.0372340425532,17,2,11.7370892018779
10007780,"SOAS University of London","2021-2022",310,205,515,6295,530,2130,1.51219512195122,0.661290322580645,60.1941747572816,39.8058252427184,20.3064516129032,34,8,39.8058252427184
10005700,"SRUC","2021-2022",395,45,440,1700,20,25,8.77777777777778,0.113924050632911,89.7727272727273,10.2272727272727,4.30379746835443,1,1,10.2272727272727
10005790,"Sheffield Hallam University","2021-2022",1905,190,2095,34535,345,5205,10.0263157894737,0.0997375328083989,90.9307875894988,9.06921241050119,18.1286089238845,15,1,9.06921241050119
10007157,"The University of Sheffield","2021-2022",2380,1230,3610,30860,1140,10960,1.9349593495935,0.516806722689076,65.9279778393352,34.0720221606648,12.9663865546218,36,4,34.0720221606648
10006022,"Solent University","2021-2022",505,70,575,10070,1120,2305,7.21428571428571,0.138613861386139,87.8260869565217,12.1739130434783,19.9405940594059,23,11,12.1739130434783
10007158,"The University of Southampton","2021-2022",1665,935,2600,23795,1335,8635,1.7807486631016,0.561561561561562,64.0384615384615,35.9615384615385,14.2912912912913,36,6,35.9615384615385
10006093,"Spurgeon's College","2021-2022",15,0,15,280,5,10,Inf,0,100,0,18.6666666666667,4,2,0
10006299,"Staffordshire University","2021-2022",650,365,1015,18460,165,770,1.78082191780822,0.561538461538462,64.0394088669951,35.9605911330049,28.4,4,1,35.9605911330049
10007804,"The University of Stirling","2021-2022",670,320,990,14895,1290,4235,2.09375,0.477611940298507,67.6767676767677,32.3232323232323,22.2313432835821,28,9,32.3232323232323
10037449,"University of St Mark and St John","2021-2022",95,20,120,2890,15,30,4.75,0.210526315789474,79.1666666666667,16.6666666666667,30.4210526315789,1,1,16.6666666666667
10008010,"Stranmillis University College","2021-2022",40,30,70,1325,20,20,1.33333333333333,0.75,57.1428571428571,42.8571428571429,33.125,2,2,42.8571428571429
10007805,"The University of Strathclyde","2021-2022",1330,600,1930,25715,870,5305,2.21666666666667,0.451127819548872,68.9119170984456,31.0880829015544,19.3345864661654,21,3,31.0880829015544
10014001,"University of Suffolk","2021-2022",240,35,275,14555,1225,1345,6.85714285714286,0.145833333333333,87.2727272727273,12.7272727272727,60.6458333333333,9,8,12.7272727272727
10007159,"The University of Sunderland","2021-2022",1050,105,1160,19975,710,4990,10,0.1,90.5172413793103,9.05172413793103,19.0238095238095,25,4,9.05172413793103
10007160,"The University of Surrey","2021-2022",1075,560,1635,15575,950,3910,1.91964285714286,0.52093023255814,65.7492354740061,34.2507645259939,14.4883720930233,25,6,34.2507645259939
10007806,"The University of Sussex","2021-2022",1295,855,2150,19865,1185,5725,1.51461988304094,0.66023166023166,60.2325581395349,39.7674418604651,15.3397683397683,29,6,39.7674418604651
10007855,"Swansea University","2021-2022",1215,470,1685,22290,825,4270,2.58510638297872,0.386831275720165,72.106824925816,27.893175074184,18.3456790123457,19,4,27.893175074184
10083403,"The Engineering and Design Institute London","2021-2022",10,0,10,25,0,0,Inf,0,100,0,2.5,0,0,0
10007161,"Teesside University","2021-2022",740,105,845,22695,170,6125,7.04761904761905,0.141891891891892,87.5739644970414,12.4260355029586,30.6689189189189,27,1,12.4260355029586
10082743,"ThinkSpace Education Limited","2021-2022",5,0,5,90,NA,NA,Inf,0,100,0,18,NA,NA,0
10008017,"Trinity Laban Conservatoire of Music and Dance","2021-2022",415,25,440,1340,190,390,16.6,0.0602409638554217,94.3181818181818,5.68181818181818,3.2289156626506,29,14,5.68181818181818
10007858,"University of Wales Trinity Saint David","2021-2022",505,275,785,15045,270,910,1.83636363636364,0.544554455445545,64.3312101910828,35.031847133758,29.7920792079208,6,2,35.031847133758
10067648,"University Academy 92 Limited","2021-2022",25,5,30,NA,NA,NA,5,0.2,83.3333333333333,16.6666666666667,NA,NA,NA,16.6666666666667
10007114,"University of the Highlands and Islands","2021-2022",70,20,95,10005,195,320,3.5,0.285714285714286,73.6842105263158,21.0526315789474,142.928571428571,3,2,21.0526315789474
10007807,"Ulster University","2021-2022",885,590,1480,34550,1300,12045,1.5,0.666666666666667,59.7972972972973,39.8648648648649,39.0395480225989,35,4,39.8648648648649
10039956,"The University of Law","2021-2022",480,5,480,15235,300,1945,96,0.0104166666666667,100,1.04166666666667,31.7395833333333,13,2,1.04166666666667
10007784,"University College London","2021-2022",8570,1015,9585,46830,4400,24145,8.44334975369458,0.118436406067678,89.4105372978612,10.5894627021388,5.46441073512252,52,9,10.5894627021388
10007793,"University of South Wales","2021-2022",1585,135,1715,23270,660,4425,11.7407407407407,0.0851735015772871,92.4198250728863,7.87172011661808,14.6813880126183,19,3,7.87172011661808
10029843,"Waltham International College Limited","2021-2022",15,5,20,10,NA,NA,3,0.333333333333333,75,25,0.666666666666667,NA,NA,25
10007163,"The University of Warwick","2021-2022",1785,1375,3160,28825,2170,11065,1.29818181818182,0.7703081232493,56.4873417721519,43.5126582278481,16.1484593837535,38,8,43.5126582278481
10007361,"Waverley Abbey College","2021-2022",20,0,20,250,5,5,Inf,0,100,0,12.5,2,2,0
10007164,"University of the West of England, Bristol","2021-2022",1625,635,2260,37170,970,7895,2.55905511811024,0.390769230769231,71.9026548672566,28.0973451327434,22.8738461538462,21,3,28.0973451327434
10007800,"The University of the West of Scotland","2021-2022",575,80,655,20070,390,5050,7.1875,0.139130434782609,87.7862595419847,12.2137404580153,34.904347826087,25,2,12.2137404580153
10006566,"The University of West London","2021-2022",470,945,1420,18695,1485,3990,0.497354497354497,2.01063829787234,33.0985915492958,66.5492957746479,39.7765957446809,21,8,66.5492957746479
10007165,"The University of Westminster","2021-2022",1730,145,1875,20915,1605,7035,11.9310344827586,0.0838150289017341,92.2666666666667,7.73333333333333,12.0895953757225,34,8,7.73333333333333
10003614,"The University of Winchester","2021-2022",420,305,725,8280,120,535,1.37704918032787,0.726190476190476,57.9310344827586,42.0689655172414,19.7142857142857,6,1,42.0689655172414
